WKT,name,description
"POLYGON ((106.8231249 -6.1798446, 106.8233395 -6.1801219, 106.823833 -6.1803139, 106.8245411 -6.1803139, 106.8264509 -6.1802073, 106.8282962 -6.1801433, 106.8297768 -6.1801646, 106.8309141 -6.1801646, 106.8311501 -6.1798659, 106.8309784 -6.1794606, 106.8303347 -6.1788846, 106.830678 -6.178522, 106.8298841 -6.1776686, 106.8298841 -6.1756633, 106.8300343 -6.1752793, 106.829927 -6.1740847, 106.8297554 -6.1735087, 106.8293262 -6.1732954, 106.8290687 -6.1728687, 106.8292404 -6.171994, 106.8290687 -6.17161, 106.8257428 -6.1715674, 106.823597 -6.1715247, 106.8233181 -6.171674, 106.8231893 -6.173402, 106.8231464 -6.1761327, 106.8231249 -6.1798446))",Taman Monas,
