WKT,name,description
"POLYGON ((106.7984428 -6.2205811, 106.799108 -6.2209651, 106.7998161 -6.2212424, 106.8007173 -6.2215624, 106.8015113 -6.2219037, 106.8017902 -6.221925, 106.80267 -6.2223729, 106.8031635 -6.2226716, 106.8038501 -6.2234822, 106.8048157 -6.224698, 106.8063392 -6.2236315, 106.8075409 -6.2228209, 106.8087854 -6.2220956, 106.8083133 -6.2213704, 106.8082919 -6.2207518, 106.8082061 -6.2198772, 106.8081846 -6.2191519, 106.8082919 -6.2189386, 106.8082275 -6.21864, 106.8083348 -6.218192, 106.8082704 -6.2158242, 106.8070044 -6.2157602, 106.8062319 -6.2155896, 106.8061032 -6.2146723, 106.8062749 -6.2143523, 106.8063607 -6.2136057, 106.8062105 -6.2128165, 106.8025841 -6.2136484, 106.7999878 -6.2142457, 106.7983141 -6.2146936, 106.7982926 -6.2152056, 106.7984214 -6.2172961, 106.7982926 -6.2195999, 106.7984428 -6.2205811))",Gelora Bung Karno,
