WKT,name,description
"POLYGON ((106.8162273 -6.3051165, 106.8162917 -6.3059056, 106.8169783 -6.3071427, 106.8165277 -6.3079318, 106.8160986 -6.3080384, 106.8159054 -6.3083157, 106.8157123 -6.3098939, 106.8161415 -6.3106191, 106.8169783 -6.3106191, 106.8176435 -6.3102778, 106.817665 -6.3116215, 106.8176864 -6.313221, 106.8178581 -6.314714, 106.8171929 -6.3151192, 106.8164633 -6.3151405, 106.8163775 -6.315951, 106.8169354 -6.3162069, 106.8175791 -6.3163135, 106.8179439 -6.3161216, 106.8183087 -6.3164202, 106.8186735 -6.3164202, 106.8189095 -6.3166548, 106.8191885 -6.3168254, 106.8190597 -6.3171453, 106.8202399 -6.3172946, 106.8204759 -6.3174226, 106.8217205 -6.3175079, 106.8230938 -6.3172519, 106.823716 -6.3173799, 106.823716 -6.3176998, 106.8248533 -6.3177851, 106.8248104 -6.3174652, 106.8251108 -6.315951, 106.8254326 -6.3137756, 106.8257116 -6.3114082, 106.8259047 -6.3112163, 106.8265055 -6.3114295, 106.8266772 -6.3108324, 106.8268703 -6.309638, 106.8269561 -6.3086356, 106.8248747 -6.3085503, 106.8245529 -6.3084223, 106.8245743 -6.3064175, 106.8230508 -6.3064175, 106.8227075 -6.3066734, 106.821935 -6.3066308, 106.8205832 -6.3065242, 106.8205188 -6.305735, 106.8194674 -6.3055004, 106.819167 -6.3053298, 106.8185662 -6.3052871, 106.8162273 -6.3051165))",Kebun Binatang Ragunan,
