WKT,name,description
"POLYGON ((106.8820351 -6.2950773, 106.8833869 -6.2986604, 106.8842453 -6.3019663, 106.884374 -6.3025635, 106.8881291 -6.3050588, 106.8973988 -6.3073623, 106.9008106 -6.3097936, 106.9022912 -6.3108387, 106.9028276 -6.3068504, 106.9031065 -6.3064452, 106.90566 -6.3065731, 106.9065612 -6.3045683, 106.905896 -6.3042271, 106.9059604 -6.2996415, 106.9032568 -6.2994709, 106.9003814 -6.2990443, 106.8958539 -6.2990443, 106.8948453 -6.2988737, 106.888687 -6.2989164, 106.8820351 -6.2950773))",Taman Mini Indonesia Indah,
